base_price,discount_percentage,quantity,manufacturer,product_id,category,sku,taxless_price,unit_discount_amount,min_price,_id,discount_amount,created_on,product_name,price,taxful_price,base_unit_price,customer_id,basket_date,basket_count,product_category,product_color
28.99,0,1,Tigress Enterprises,47598561,Women's Shoes,ZO0022800228,28.99,0.0,13.63,sold_product_552184_22783,0.0,2016-12-02 07:52:19,Ankle boots - black,28.99,28.99,28.99,21503042,2019-06-12,2,Ankle boots,black
20.99,0,1,Oceanavigations,41048356,Women's Clothing,ZO0267002670,20.99,0.0,10.29,sold_product_552184_22881,0.0,2016-12-02 07:52:19,Vest - black,20.99,20.99,20.99,7489941,2019-06-12,2,Vest,black
24.99,0,1,Low Tide Media,37116258,Men's Clothing,ZO0448004480,24.99,0.0,11.25,sold_product_560615_21835,0.0,2016-12-08 13:32:10,Jumper - bordeaux,24.99,24.99,24.99,28587591,2019-06-12,2,Jumper,bordeaux
11.99,0,1,Elitelligence,51880456,Men's Clothing,ZO0568905689,11.99,0.0,5.4,sold_product_551863_16027,0.0,2016-12-02 02:08:10,Long sleeved top - light grey,11.99,11.99,11.99,8702523,2019-06-12,7,Long sleeved top,light grey
109.99,0,1,Oceanavigations,32719118,Women's Accessories,ZO0320303203,109.99,0.0,52.8,sold_product_583674_17117,0.0,2016-12-25 16:03:22,Weekend bag - cognac,109.99,109.99,109.99,8380911,2019-06-12,2,Weekend bag,cognac
74.99,0,1,Oceanavigations,44445825,Women's Shoes,ZO0247002470,74.99,0.0,38.24,sold_product_562116_5339,0.0,2016-12-09 15:50:24,Ankle boots - black,74.99,74.99,74.99,110497,2019-06-12,2,Ankle boots,black
84.99,0,1,Angeldale,39493739,Men's Shoes,ZO0683106831,84.99,0.0,42.49,sold_product_562281_17836,0.0,2016-12-09 18:38:53,Casual lace-ups - black,84.99,84.99,84.99,11641966,2019-06-12,2,Casual lace-ups,black
7.99,0,1,Elitelligence,44464499,Men's Clothing,ZO0554405544,7.99,0.0,4.01,sold_product_562948_17355,0.0,2016-12-10 06:36:00,Print T-shirt - white,7.99,7.99,7.99,31313887,2019-06-12,2,Print T-shirt,white
59.99,0,1,Oceanavigations,150419,Men's Shoes,ZO0255202552,59.99,0.0,27.6,sold_product_562993_17227,0.0,2016-12-10 07:27:50,Trainers - bianco,59.99,59.99,59.99,898231,2019-06-12,2,Trainers,bianco
11.99,0,1,Elitelligence,43690717,Men's Clothing,ZO0560005600,11.99,0.0,6.23,sold_product_562993_17918,0.0,2016-12-10 07:27:50,Basic T-shirt - lilac,11.99,11.99,11.99,11257601,2019-06-12,2,Basic T-shirt,lilac
20.99,0,1,Elitelligence,49818617,Men's Clothing,ZO0591705917,20.99,0.0,10.49,sold_product_558337_15035,0.0,2016-12-06 20:36:58,Sweatshirt - mottled blue,20.99,20.99,20.99,23402752,2019-06-12,2,Sweatshirt,mottled blue
20.99,0,1,Tigress Enterprises,31317434,Women's Clothing,ZO0063800638,20.99,0.0,11.54,sold_product_562585_16665,0.0,2016-12-10 00:01:26,Vest - black,20.99,20.99,20.99,34694662,2019-06-12,2,Vest,black
20.99,0,1,Tigress Enterprises,31317434,Women's Clothing,ZO0063800638,20.99,0.0,11.54,sold_product_562585_16665,0.0,2016-12-10 00:01:26,Vest - black,20.99,20.99,20.99,27871565,2019-05-27,2,Vest,black
41.99,0,1,Oceanavigations,39681455,Women's Clothing,ZO0266702667,41.99,0.0,21.41,sold_product_563326_22030,0.0,2016-12-10 13:43:41,Blouse - black,41.99,41.99,41.99,26449733,2019-06-12,2,Blouse,black
84.99,0,1,Angeldale,3895625,Women's Shoes,ZO0680306803,84.99,0.0,44.19,sold_product_563326_23066,0.0,2016-12-10 13:43:41,Lace-up boots - black,84.99,84.99,84.99,13036338,2019-06-12,2,Lace-up boots,black
16.99,0,1,Elitelligence,2197292,Men's Clothing,ZO0563505635,16.99,0.0,8.66,sold_product_560577_22718,0.0,2016-12-08 12:51:50,Long sleeved top - white,16.99,16.99,16.99,13332804,2019-06-12,2,Long sleeved top,white
20.99,0,1,Tigress Enterprises,45723259,Women's Clothing,ZO0063700637,20.99,0.0,10.7,sold_product_560501_24232,0.0,2016-12-08 11:39:50,Vest - olympian blue,20.99,20.99,20.99,14311247,2019-06-12,3,Vest,olympian blue
11.99,0,1,Spherecords Maternity,49626171,Women's Clothing,ZO0706307063,11.99,0.0,5.88,sold_product_553967_11504,0.0,2016-12-03 15:34:34,Basic T-shirt - darkblue/white,11.99,11.99,11.99,38207944,2019-06-12,2,Basic T-shirt,darkblue/white
28.99,0,1,Tigress Enterprises,42674872,Women's Shoes,ZO0011300113,28.99,0.0,13.05,sold_product_566452_16385,0.0,2016-12-12 20:18:14,Sandals - gold,28.99,28.99,28.99,13024669,2019-06-12,2,Sandals,gold
7.99,0,1,Elitelligence,32056110,Men's Clothing,ZO0563705637,7.99,0.0,4.01,sold_product_562442_20891,0.0,2016-12-09 21:17:17,Basic T-shirt - khaki,7.99,7.99,7.99,30161124,2019-06-12,2,Basic T-shirt,khaki
16.99,0,1,Spherecords Curvy,750898,Women's Clothing,ZO0710707107,16.99,0.0,8.83,sold_product_577359_13226,0.0,2016-12-21 00:23:02,Blouse - offwhite,16.99,16.99,16.99,20442432,2019-06-12,2,Blouse,offwhite
29.99,0,1,Tigress Enterprises,76692,Women's Clothing,ZO0038300383,29.99,0.0,16.19,sold_product_561769_12114,0.0,2016-12-09 09:14:24,Jersey dress - black/white,29.99,29.99,29.99,902912,2019-06-12,2,Jersey dress,black/white
64.99,0,1,Angeldale,539546,Women's Shoes,ZO0665006650,64.99,0.0,29.25,sold_product_564761_12146,0.0,2016-12-11 14:39:50,Slip-ons - red,64.99,64.99,64.99,10175553,2019-06-12,2,Slip-ons,red
16.99,0,1,Spherecords Curvy,47973054,Women's Clothing,ZO0709407094,16.99,0.0,9.01,sold_product_564761_24585,0.0,2016-12-11 14:39:50,Jersey dress - black,16.99,16.99,16.99,12444064,2019-06-12,2,Jersey dress,black
16.99,0,1,Spherecords,51654452,Women's Clothing,ZO0641806418,16.99,0.0,7.99,sold_product_580182_13810,0.0,2016-12-23 03:12:58,2 PACK - Vest - black,16.99,16.99,16.99,1511865,2019-06-12,2,2 PACK,Vest - black
20.99,0,1,Pyramidustries,33842392,Women's Shoes,ZO0135201352,20.99,0.0,10.7,sold_product_561049_23010,0.0,2016-12-08 21:20:10,Trainers - sand,20.99,20.99,20.99,12351208,2019-06-12,2,Trainers,sand
28.99,0,1,Tigress Enterprises,31810286,Women's Clothing,ZO0037600376,28.99,0.0,14.21,sold_product_580920_16681,0.0,2016-12-23 16:26:24,Jersey dress - black/nude,28.99,28.99,28.99,43461068,2019-06-12,2,Jersey dress,black/nude
24.99,0,1,Tigress Enterprises,33980115,Women's Shoes,ZO0013900139,24.99,0.0,11.5,sold_product_580920_18026,0.0,2016-12-23 16:26:24,Boots - black,24.99,24.99,24.99,11076946,2019-06-11,2,Boots,black
41.99,0,1,Pyramidustries,32640545,Women's Shoes,ZO0141001410,41.99,0.0,21.83,sold_product_585418_20848,0.0,2016-12-26 22:55:12,Ankle boots - black/silver,41.99,41.99,41.99,18294671,2019-06-11,2,Ankle boots,black/silver
16.99,0,1,Tigress Enterprises,3947551,Women's Shoes,ZO0008800088,16.99,0.0,8.83,sold_product_583457_18240,0.0,2016-12-25 12:33:07,Slip-ons - cognac,16.99,16.99,16.99,1348135,2019-06-11,2,Slip-ons,cognac
11.99,0,1,Tigress Enterprises,43847859,Women's Accessories,ZO0084600846,11.99,0.0,6.35,sold_product_560265_22229,0.0,2016-12-08 07:46:34,Scarf - taupe/white/rose,11.99,11.99,11.99,39697306,2019-06-11,7,Scarf,taupe/white/rose
20.99,0,1,Tigress Enterprises MAMA,32142515,Women's Clothing,ZO0230702307,20.99,0.0,10.08,sold_product_560265_15917,0.0,2016-12-08 07:46:34,Long sleeved top - peacoat,20.99,20.99,20.99,1589864,2019-06-11,2,Long sleeved top,peacoat
32.99,0,1,Pyramidustries,46352493,Women's Clothing,ZO0146101461,32.99,0.0,15.51,sold_product_555944_12747,0.0,2016-12-05 03:11:31,Jumpsuit - red,32.99,32.99,32.99,32340937,2019-06-12,2,Jumpsuit,red
24.99,0,1,Champion Arts,3170092,Women's Clothing,ZO0486504865,24.99,0.0,13.24,sold_product_555944_20491,0.0,2016-12-05 03:11:31,Jumpsuit - teal,24.99,24.99,24.99,43704327,2019-06-11,3,Jumpsuit,teal
41.99,0,1,Microlutions,39353396,Men's Clothing,ZO0122301223,41.99,0.0,20.58,sold_product_715907_13236,0.0,2016-12-16 08:57:07,Jumper - black,41.99,41.99,41.99,37003864,2019-06-11,2,Jumper,black
84.99,0,1,Angeldale,42016407,Women's Shoes,ZO0677806778,84.99,0.0,46.74,sold_product_727629_21584,0.0,2016-12-03 21:27:22,Cowboy/Biker boots - black,84.99,84.99,84.99,18870091,2019-06-11,2,Cowboy/Biker boots,black
24.99,0,1,Tigress Enterprises Curvy,41953082,Women's Clothing,ZO0104001040,24.99,0.0,13.24,sold_product_727629_17408,0.0,2016-12-03 21:27:22,Print T-shirt - Medium Sea Green,24.99,24.99,24.99,11897274,2019-06-11,2,Print T-shirt,Medium Sea Green
64.99,0,1,Oceanavigations,7090866,Women's Shoes,ZO0237402374,64.99,0.0,31.2,sold_product_727629_20683,0.0,2016-12-03 21:27:22,Peep toes - gold,64.99,64.99,64.99,14571214,2019-06-11,2,Peep toes,gold
20.99,0,1,Champion Arts,50958880,Women's Clothing,ZO0486004860,20.99,0.0,10.29,sold_product_731788_22537,0.0,2016-12-11 10:17:46,Tracksuit bottoms - dark grey multicolor,20.99,20.99,20.99,36344765,2019-06-11,2,Tracksuit bottoms,dark grey multicolor
16.99,0,1,Pyramidustries,52114747,Women's Clothing,ZO0177901779,16.99,0.0,8.66,sold_product_731788_11189,0.0,2016-12-11 10:17:46,Cardigan - black,16.99,16.99,16.99,25919805,2019-06-11,2,Cardigan,black
84.99,0,1,Angeldale,2525548,Women's Shoes,ZO0680506805,84.99,0.0,39.95,sold_product_731788_14323,0.0,2016-12-11 10:17:46,Ankle boots - black,84.99,84.99,84.99,14338384,2019-06-12,2,Ankle boots,black
28.99,0,1,Champion Arts,32214507,Women's Clothing,ZO0501905019,28.99,0.0,15.36,sold_product_726283_23693,0.0,2016-12-28 14:32:38,Tracksuit top - black,28.99,28.99,28.99,28472545,2019-06-12,2,Tracksuit top,black
11.99,0,1,Pyramidustries,2079955,Women's Accessories,ZO0204402044,11.99,0.0,5.64,sold_product_726283_17771,0.0,2016-12-28 14:32:38,Across body bag - copper,11.99,11.99,11.99,852587,2019-06-11,2,Across body bag,copper
30.99,0,1,Gnomehouse,41247457,Women's Accessories,ZO0358203582,30.99,0.0,14.26,sold_product_726283_17423,0.0,2016-12-28 14:32:38,Across body bag - black,30.99,30.99,30.99,2642875,2019-06-11,2,Across body bag,black
13.99,0,1,Champion Arts,41853334,Women's Clothing,ZO0491304913,13.99,0.0,7.27,sold_product_728559_12255,0.0,2016-12-17 19:13:26,Vest - white,13.99,13.99,13.99,21331892,2019-06-11,2,Vest,white
28.99,0,1,Tigress Enterprises,39550918,Women's Shoes,ZO0006500065,28.99,0.0,14.78,sold_product_728559_16127,0.0,2016-12-17 19:13:26,Wedges - beige,28.99,28.99,28.99,25138988,2019-06-11,2,Wedges,beige
28.99,0,1,Tigress Enterprises,39550918,Women's Shoes,ZO0006500065,28.99,0.0,14.78,sold_product_728559_16127,0.0,2016-12-17 19:13:26,Wedges - beige,28.99,28.99,28.99,12930453,2019-05-25,2,Wedges,beige
28.99,0,1,Tigress Enterprises,39550918,Women's Shoes,ZO0006500065,28.99,0.0,14.78,sold_product_728559_16127,0.0,2016-12-17 19:13:26,Wedges - beige,28.99,28.99,28.99,18709136,2019-05-26,2,Wedges,beige
16.99,0,1,Oceanavigations,6471044,Women's Accessories,ZO0304403044,16.99,0.0,7.99,sold_product_728559_22899,0.0,2016-12-17 19:13:26,Scarf - taupe/black,16.99,16.99,16.99,9624453,2019-06-11,2,Scarf,taupe/black
28.99,0,1,Tigress Enterprises,6630943,Women's Shoes,ZO0025800258,28.99,0.0,15.07,sold_product_728559_16916,0.0,2016-12-17 19:13:26,Ankle boots - black,28.99,28.99,28.99,7723519,2019-06-11,2,Ankle boots,black
10.99,0,1,Pyramidustries active,36360402,Women's Clothing,ZO0220802208,10.99,0.0,5.71,sold_product_727985_16897,0.0,2016-12-27 06:00:00,Vest - white,10.99,10.99,10.99,11115881,2019-06-11,2,Vest,white
16.99,0,1,Spherecords,38213270,Women's Clothing,ZO0659706597,16.99,0.0,8.83,sold_product_727985_23021,0.0,2016-12-27 06:00:00,Dressing gown - black,16.99,16.99,16.99,15997309,2019-06-11,2,Dressing gown,black
24.99,0,1,Pyramidustries active,38670884,Women's Clothing,ZO0227002270,24.99,0.0,13.24,sold_product_724455_10586,0.0,2016-12-26 03:40:19,Tracksuit top - black,24.99,24.99,24.99,18457711,2019-06-11,2,Tracksuit top,black
59.99,0,1,Tigress Enterprises,48169604,Women's Clothing,ZO0048500485,59.99,0.0,28.2,sold_product_570335_15552,0.0,2016-12-15 17:31:12,Cocktail dress / Party dress - peacoat,59.99,59.99,59.99,10250331,2019-06-11,2,Cocktail dress / Party dress,peacoat
32.99,0,1,Microlutions,47053104,Men's Clothing,ZO0124001240,32.99,0.0,17.81,sold_product_570372_22772,0.0,2016-12-15 18:11:31,Sweatshirt - forged iron,32.99,32.99,32.99,12069362,2019-06-11,2,Sweatshirt,forged iron
10.99,0,1,Elitelligence,35899785,Men's Clothing,ZO0560205602,10.99,0.0,5.5,sold_product_570372_13540,0.0,2016-12-15 18:11:31,Basic T-shirt - black/purple,10.99,10.99,10.99,13195597,2019-06-11,2,Basic T-shirt,black/purple
32.99,0,1,Elitelligence,35135413,Men's Shoes,ZO0511505115,32.99,0.0,16.82,sold_product_580283_14961,0.0,2016-12-23 05:05:17,Trainers - black,32.99,32.99,32.99,1779849,2019-06-11,2,Trainers,black
24.99,0,1,Low Tide Media,2480503,Men's Clothing,ZO0420604206,24.99,0.0,13.49,sold_product_580324_23579,0.0,2016-12-23 05:51:22,Tracksuit bottoms - navy,24.99,24.99,24.99,2256827,2019-06-11,2,Tracksuit bottoms,navy
25.99,0,1,Low Tide Media,4695239,Men's Clothing,ZO0413504135,25.99,0.0,14.29,sold_product_584196_24825,0.0,2016-12-26 00:47:31,Shirt - red,25.99,25.99,25.99,9789982,2019-06-11,4,Shirt,red
9.99,0,1,Tigress Enterprises,46996006,Women's Accessories,ZO0075700757,9.99,0.0,4.7,sold_product_557423_22396,0.0,2016-12-06 05:22:34,Hat - offwhite,9.99,9.99,9.99,12434585,2019-06-11,2,Hat,offwhite
74.99,0,1,Oceanavigations,49570899,Women's Shoes,ZO0247402474,74.99,0.0,37.49,sold_product_557150_5204,0.0,2016-12-06 00:21:36,Ankle boots - Lime,74.99,74.99,74.99,14919669,2019-06-11,2,Ankle boots,Lime
28.99,0,1,Microlutions,45536327,Men's Accessories,ZO0128001280,28.99,0.0,14.49,sold_product_557184_18516,0.0,2016-12-06 00:59:02,Rucksack - grey,28.99,28.99,28.99,8943424,2019-06-11,2,Rucksack,grey
32.99,0,1,Low Tide Media,34334441,Men's Clothing,ZO0421504215,32.99,0.0,15.84,sold_product_557184_14061,0.0,2016-12-06 00:59:02,Chinos - dark blue,32.99,32.99,32.99,11155901,2019-06-11,2,Chinos,dark blue
12.99,0,1,Microlutions,50376708,Men's Clothing,ZO0128901289,12.99,0.0,7.14,sold_product_574012_16648,0.0,2016-12-18 11:31:12,2 PACK - Boxer shorts - black/grey,12.99,12.99,12.99,6447080,2019-06-11,2,2 PACK,Boxer shorts - black/grey
32.99,0,1,Gnomehouse,36457962,Women's Clothing,ZO0353603536,32.99,0.0,14.85,sold_product_557637_24216,0.0,2016-12-06 09:08:38,Jumper - red ochre,32.99,32.99,32.99,8996118,2019-06-11,2,Jumper,red ochre
12.99,0,1,Low Tide Media,31530005,Men's Clothing,ZO0437904379,12.99,0.0,7.01,sold_product_554000_18529,0.0,2016-12-03 16:17:46,Basic T-shirt - green,12.99,12.99,12.99,13896560,2019-06-11,2,Basic T-shirt,green
10.99,0,1,Elitelligence,6545729,Men's Clothing,ZO0551505515,10.99,0.0,5.39,sold_product_554000_11744,0.0,2016-12-03 16:17:46,Vest - black,10.99,10.99,10.99,8418862,2019-06-11,2,Vest,black
59.99,0,1,Low Tide Media,38106555,Men's Clothing,ZO0409004090,59.99,0.0,27.6,sold_product_589489_6203,0.0,2016-12-30 00:43:12,Suit jacket - black,59.99,59.99,59.99,10652925,2019-06-11,2,Suit jacket,black
11.99,0,1,Tigress Enterprises,37261571,Women's Accessories,ZO0085800858,11.99,0.0,6.47,sold_product_589508_11464,0.0,2016-12-30 01:06:14,Snood - beige/blue,11.99,11.99,11.99,29662842,2019-06-11,2,Snood,beige/blue
11.99,0,1,Pyramidustries,4560234,Women's Shoes,ZO0215302153,11.99,0.0,6.01,sold_product_589508_18620,0.0,2016-12-30 01:06:14,Slippers - grey,11.99,11.99,11.99,9559560,2019-06-11,2,Slippers,grey
11.99,0,1,Microlutions,54486956,Men's Accessories,ZO0127301273,11.99,0.0,5.88,sold_product_590953_13425,0.0,2016-12-31 03:04:19,Snood - black/grey multicolor,11.99,11.99,11.99,27096807,2019-06-11,2,Snood,black/grey multicolor
16.99,0,1,Microlutions,34371299,Men's Clothing,ZO0120901209,16.99,0.0,8.66,sold_product_590953_21044,0.0,2016-12-31 03:04:19,Long sleeved top - black,16.99,16.99,16.99,28183779,2019-06-11,2,Long sleeved top,black
14.99,0,1,Pyramidustries,51643588,Women's Clothing,ZO0213802138,14.99,0.0,8.09,sold_product_556643_18123,0.0,2016-12-05 15:50:24,Pyjamas - navy/white,14.99,14.99,14.99,30302330,2019-06-11,3,Pyjamas,navy/white
24.99,0,1,Champion Arts,26038359,Women's Clothing,ZO0488404884,24.99,0.0,13.24,sold_product_556643_19013,0.0,2016-12-05 15:50:24,Tracksuit bottoms - grey/black,24.99,24.99,24.99,11982491,2019-06-11,2,Tracksuit bottoms,grey/black
24.99,0,1,Champion Arts,26038359,Women's Clothing,ZO0488404884,24.99,0.0,13.24,sold_product_556643_19013,0.0,2016-12-05 15:50:24,Tracksuit bottoms - grey/black,24.99,24.99,24.99,12790681,2019-05-31,2,Tracksuit bottoms,grey/black
24.99,0,1,Champion Arts,26038359,Women's Clothing,ZO0488404884,24.99,0.0,13.24,sold_product_556643_19013,0.0,2016-12-05 15:50:24,Tracksuit bottoms - grey/black,24.99,24.99,24.99,16748028,2019-05-25,2,Tracksuit bottoms,grey/black
24.99,0,1,Champion Arts,26038359,Women's Clothing,ZO0488404884,24.99,0.0,13.24,sold_product_556643_19013,0.0,2016-12-05 15:50:24,Tracksuit bottoms - grey/black,24.99,24.99,24.99,1695134,2019-05-27,2,Tracksuit bottoms,grey/black
20.99,0,1,Elitelligence,32902616,Men's Clothing,ZO0581805818,20.99,0.0,10.08,sold_product_556683_11732,0.0,2016-12-05 16:35:02,Sweatshirt - black,20.99,20.99,20.99,10420512,2019-06-11,2,Sweatshirt,black
59.99,0,1,Angeldale,49899381,Men's Shoes,ZO0689506895,59.99,0.0,31.79,sold_product_556683_21725,0.0,2016-12-05 16:35:02,Boots - dark brown,59.99,59.99,59.99,32799631,2019-06-11,2,Boots,dark brown
49.99,0,1,Oceanavigations,7065921,Men's Clothing,ZO0285902859,49.99,0.0,25.49,sold_product_556420_18543,0.0,2016-12-05 11:34:05,Light jacket - navy,49.99,49.99,49.99,11509921,2019-06-11,2,Light jacket,navy
24.99,0,1,Oceanavigations,49385524,Men's Accessories,ZO0309003090,24.99,0.0,12.49,sold_product_556420_16592,0.0,2016-12-05 11:34:05,Hat - black,24.99,24.99,24.99,3419778,2019-06-11,2,Hat,black
32.99,0,1,Gnomehouse,32913061,Women's Clothing,ZO0342703427,32.99,0.0,16.17,sold_product_556488_8164,0.0,2016-12-05 12:50:24,Long sleeved top - navy blazer,32.99,32.99,32.99,12589415,2019-06-11,2,Long sleeved top,navy blazer
16.99,0,1,Pyramidustries,2646045,Women's Accessories,ZO0190201902,16.99,0.0,7.82,sold_product_556488_16337,0.0,2016-12-05 12:50:24,Watch - navy,16.99,16.99,16.99,37727031,2019-06-11,2,Watch,navy
20.99,0,1,Pyramidustries,40243607,Women's Clothing,ZO0160701607,20.99,0.0,11.12,sold_product_556235_18623,0.0,2016-12-05 08:26:53,Long sleeved top - offwhite,20.99,20.99,20.99,10511336,2019-06-11,2,Long sleeved top,offwhite
13.99,0,1,Tigress Enterprises,50476870,Women's Accessories,ZO0080500805,13.99,0.0,7.27,sold_product_556235_23712,0.0,2016-12-05 08:26:53,Wallet - black ,13.99,13.99,13.99,28885872,2019-06-11,2,Wallet,black 
13.99,0,1,Tigress Enterprises,50476870,Women's Accessories,ZO0080500805,13.99,0.0,7.27,sold_product_556235_23712,0.0,2016-12-05 08:26:53,Wallet - black ,13.99,13.99,13.99,41762115,2019-06-19,2,Wallet,black 
32.99,0,1,Gnomehouse mom,38188331,Women's Clothing,ZO0234502345,32.99,0.0,17.81,sold_product_725150_24496,0.0,2016-12-19 10:43:41,Vest - rose,32.99,32.99,32.99,1268292,2019-06-11,2,Vest,rose
64.99,0,1,Low Tide Media,41008640,Women's Shoes,ZO0380203802,64.99,0.0,29.9,sold_product_725150_7256,0.0,2016-12-19 10:43:41,Ankle boots - cognac,64.99,64.99,64.99,12676315,2019-06-11,2,Ankle boots,cognac
28.99,0,1,Gnomehouse,43496100,Women's Clothing,ZO0345103451,28.99,0.0,15.07,sold_product_725150_9117,0.0,2016-12-19 10:43:41,Blouse - Dark Turquoise,28.99,28.99,28.99,12422730,2019-06-11,2,Blouse,Dark Turquoise
49.99,0,1,Oceanavigations,986793,Women's Shoes,ZO0236702367,49.99,0.0,24.01,sold_product_571972_16857,0.0,2016-12-16 23:00:58,Ballet pumps - night,49.99,49.99,49.99,11898651,2019-06-11,2,Ballet pumps,night
20.99,0,1,Low Tide Media,34709113,Men's Accessories,ZO0462404624,20.99,0.0,10.08,sold_product_715450_21852,0.0,2016-12-10 19:58:05,Wallet - brown,20.99,20.99,20.99,16005736,2019-06-11,2,Wallet,brown
10.99,0,1,Spherecords,31172015,Men's Clothing,ZO0658206582,10.99,0.0,5.06,sold_product_715450_11336,0.0,2016-12-10 19:58:05,Long sleeved top - white/black,10.99,10.99,10.99,36351346,2019-06-11,2,Long sleeved top,white/black
10.99,0,1,Spherecords,52831514,Women's Clothing,ZO0648006480,10.99,0.0,5.17,sold_product_726754_25083,0.0,2016-12-12 11:13:55,Basic T-shirt - dark blue,10.99,10.99,10.99,16276269,2019-06-11,2,Basic T-shirt,dark blue
16.99,0,1,Pyramidustries,49594254,Women's Clothing,ZO0193501935,16.99,0.0,8.16,sold_product_726754_21081,0.0,2016-12-12 11:13:55,Cape - black/offwhite,16.99,16.99,16.99,1143159,2019-06-11,2,Cape,black/offwhite
24.99,0,1,Tigress Enterprises MAMA,34601369,Women's Clothing,ZO0228402284,24.99,0.0,12.25,sold_product_566622_13554,0.0,2016-12-12 23:13:55,Jersey dress - black,24.99,24.99,24.99,43286259,2019-06-11,2,Jersey dress,black
28.99,0,1,Tigress Enterprises,4023287,Women's Clothing,ZO0050600506,28.99,0.0,13.92,sold_product_727730_17183,0.0,2016-12-13 05:47:02,Shift dress - black/gold,28.99,28.99,28.99,40332482,2019-06-11,2,Shift dress,black/gold
14.99,0,1,Spherecords Curvy,4684142,Women's Clothing,ZO0710907109,14.99,0.0,7.2,sold_product_727730_23436,0.0,2016-12-13 05:47:02,Blouse - grey,14.99,14.99,14.99,19999829,2019-06-11,2,Blouse,grey
33.99,0,1,Tigress Enterprises,27786059,Women's Shoes,ZO0023300233,33.99,0.0,17.01,sold_product_727730_25006,0.0,2016-12-13 05:47:02,Boots - cognac,33.99,33.99,33.99,12869523,2019-06-11,2,Boots,cognac
33.99,0,1,Tigress Enterprises,27786059,Women's Shoes,ZO0023300233,33.99,0.0,17.01,sold_product_727730_25006,0.0,2016-12-13 05:47:02,Boots - cognac,33.99,33.99,33.99,1961844,2019-06-09,2,Boots,cognac
49.99,0,1,Gnomehouse,51792783,Women's Clothing,ZO0334603346,49.99,0.0,27.49,sold_product_727730_19624,0.0,2016-12-13 05:47:02,Dress - inca gold,49.99,49.99,49.99,33404647,2019-06-10,2,Dress,inca gold
64.99,0,1,Low Tide Media,47952444,Women's Shoes,ZO0383003830,64.99,0.0,33.14,sold_product_726289_12447,0.0,2016-12-23 01:49:26,Lace-up boots - dark brown,64.99,64.99,64.99,6317149,2019-06-10,2,Lace-up boots,dark brown
59.99,0,1,Gnomehouse,46003992,Women's Clothing,ZO0339803398,59.99,0.0,30.01,sold_product_567095_18015,0.0,2016-12-13 07:53:46,Summer dress - blue fog,59.99,59.99,59.99,10423524,2019-06-11,2,Summer dress,blue fog
